year,token,z,z_N,N,r
1984,flytt,0,95,523,0.178255159474672
1991,medborgare,0,347,1937,0.178228043143297
2011,människors_lika_värde,0,13,63,0.178219178082192
2014,somalier,0,13,63,0.178219178082192
1954,avvisa,0,49,265,0.178218181818182
1947,gömda,0,26,136,0.178150684931507
1973,återvända,0,277,1545,0.178141479099678
2016,mottagande,0,47,254,0.178068181818182
2000,beviljas,0,34,181,0.178062827225131
2012,analfabeter,0,8,35,0.178
2007,avvisats,0,8,35,0.178
2011,förföljelsen,0,8,35,0.178
2018,förföljelsen,0,8,35,0.178
1955,förföljts,0,8,35,0.178
2019,gömda,0,8,35,0.178
2010,handläggningstiderna,0,8,35,0.178
2004,humanitet,0,8,35,0.178
1993,inflödet,0,8,35,0.178
2002,schengenavtalet,0,8,35,0.178
1954,segregation,0,8,35,0.178
1992,utblottade,0,8,35,0.178
2011,utrikesfödda,0,8,35,0.178
1998,välgrundad,0,8,35,0.178
1960,härkomst,0,29,153,0.177975460122699
1947,infödda,0,58,316,0.177944785276074
1988,bosättning,0,16,80,0.177888888888889
1976,återvända,0,236,1317,0.177852298417483
1988,utvisad,0,24,125,0.177851851851852
1997,vistats,0,24,125,0.177851851851852
2012,utrikes_födda,0,27,142,0.177697368421053
1959,återvända,0,272,1521,0.177668190725016
1981,förföljelser,0,19,97,0.177663551401869
1986,förföljelser,0,19,97,0.177663551401869
2008,förföljelser,0,11,52,0.17758064516129
1998,kvoter,0,11,52,0.17758064516129
1966,passkontrollen,0,11,52,0.17758064516129
2011,rmv,0,11,52,0.17758064516129
1983,strukturell,0,11,52,0.17758064516129
2011,återvända,0,136,756,0.177558746736292
1991,beviljas,0,36,193,0.177389162561576
2017,rättsmedicinalverket,0,36,193,0.177389162561576
1969,bosätter,0,14,69,0.177341772151899
2000,legalt,0,14,69,0.177341772151899
2005,somalier,0,14,69,0.177341772151899
2016,etablering,0,28,148,0.177278481012658
2015,medmänsklighet,0,45,244,0.177204724409449
1999,frivilligorganisationer,0,17,86,0.1771875
2000,generösare,0,17,86,0.1771875
1994,högerextrema,0,17,86,0.1771875
1946,svenskfödda,0,34,182,0.177135416666667
1995,medborgare,0,396,2226,0.177106440071556
2015,eu_medborgare,0,37,199,0.177081339712919
1956,adc,0,3,7,0.177058823529412
2002,ado,0,3,7,0.177058823529412
1999,alsike,0,3,7,0.177058823529412
2003,alsike,0,3,7,0.177058823529412
2006,alsike,0,3,7,0.177058823529412
2010,alsike,0,3,7,0.177058823529412
2017,alsike,0,3,7,0.177058823529412
1964,andra_klassens_medborgare,0,3,7,0.177058823529412
1966,andra_klassens_medborgare,0,3,7,0.177058823529412
1967,andra_klassens_medborgare,0,3,7,0.177058823529412
1997,antirasism,0,3,7,0.177058823529412
2004,antirasistisk,0,3,7,0.177058823529412
1997,apatiskt,0,3,7,0.177058823529412
2011,aslan,0,3,7,0.177058823529412
1955,assyriska,0,3,7,0.177058823529412
1964,assyriska,0,3,7,0.177058823529412
1970,assyriska,0,3,7,0.177058823529412
2003,barnkonvention,0,3,7,0.177058823529412
2016,behnam,0,3,7,0.177058823529412
1989,berith_eriksson,0,3,7,0.177058823529412
1992,chrisopoulos,0,3,7,0.177058823529412
1972,demir,0,3,7,0.177058823529412
1997,demir,0,3,7,0.177058823529412
2003,desertör,0,3,7,0.177058823529412
1998,desertörer,0,3,7,0.177058823529412
1954,diskrimineras,0,3,7,0.177058823529412
1970,diskriminerat,0,3,7,0.177058823529412
2012,diskriminerat,0,3,7,0.177058823529412
1999,dreamers,0,3,7,0.177058823529412
1977,fientligheten,0,3,7,0.177058823529412
2011,fientligheten,0,3,7,0.177058823529412
1978,flyktinghjälpen,0,3,7,0.177058823529412
2018,flyktinginvandrare,0,3,7,0.177058823529412
2001,flyktingkommissarie,0,3,7,0.177058823529412
2012,flyktingström,0,3,7,0.177058823529412
1976,flyktingströmmar,0,3,7,0.177058823529412
1978,flyktingströmmar,0,3,7,0.177058823529412
2006,flyktingvåg,0,3,7,0.177058823529412
2009,flyktingvåg,0,3,7,0.177058823529412
1969,fn_konventionen,0,3,7,0.177058823529412
1971,fn_konventionen,0,3,7,0.177058823529412
1984,friggebos,0,3,7,0.177058823529412
1968,födelseland,0,3,7,0.177058823529412
1970,födelseland,0,3,7,0.177058823529412
1993,födelseland,0,3,7,0.177058823529412
1978,förföljas,0,3,7,0.177058823529412
2002,förföljas,0,3,7,0.177058823529412
2009,förföljas,0,3,7,0.177058823529412
1952,förläggningsplatser,0,3,7,0.177058823529412
1958,förläggningsplatser,0,3,7,0.177058823529412
1976,genevekonventionens,0,3,7,0.177058823529412
1988,genevekonventionens,0,3,7,0.177058823529412
1966,georg_andersson,0,3,7,0.177058823529412
1992,graca,0,3,7,0.177058823529412
1951,gränsbevakning,0,3,7,0.177058823529412
2011,gränsbevakning,0,3,7,0.177058823529412
1974,gränskontroll,0,3,7,0.177058823529412
2007,gränskontrollerna,0,3,7,0.177058823529412
1966,gränspolis,0,3,7,0.177058823529412
1967,gränspolis,0,3,7,0.177058823529412
1959,gränspoliser,0,3,7,0.177058823529412
1965,gränspoliser,0,3,7,0.177058823529412
1991,gränspoliserna,0,3,7,0.177058823529412
1982,gäststuderande,0,3,7,0.177058823529412
2004,göran_lindblad,0,3,7,0.177058823529412
1966,handläggningstiden,0,3,7,0.177058823529412
2013,hemspråksundervisning,0,3,7,0.177058823529412
1998,hemspråksundervisningen,0,3,7,0.177058823529412
1974,högerextrema,0,3,7,0.177058823529412
1983,idhandlingar,0,3,7,0.177058823529412
1951,immigrant,0,3,7,0.177058823529412
1961,inhuman,0,3,7,0.177058823529412
1948,inhumant,0,3,7,0.177058823529412
1970,inreseförbud,0,3,7,0.177058823529412
2015,inresevisum,0,3,7,0.177058823529412
1996,internflyktingar,0,3,7,0.177058823529412
2009,invand,0,3,7,0.177058823529412
1946,invandrande,0,3,7,0.177058823529412
1983,invandrarfamilj,0,3,7,0.177058823529412
1976,invandrarfamiljer,0,3,7,0.177058823529412
2009,invandrarflickor,0,3,7,0.177058823529412
2006,invandrarkillar,0,3,7,0.177058823529412
2009,invandrarkillar,0,3,7,0.177058823529412
1985,invandrarkvinnorna,0,3,7,0.177058823529412
1997,invandrarkvinnorna,0,3,7,0.177058823529412
1974,invandrarlärare,0,3,7,0.177058823529412
1977,invandrarundervisningen,0,3,7,0.177058823529412
1977,invandrarungdomar,0,3,7,0.177058823529412
2011,invandrarungdomar,0,3,7,0.177058823529412
2004,invandringsfientliga,0,3,7,0.177058823529412
2004,iraniern,0,3,7,0.177058823529412
1995,kommunarrest,0,3,7,0.177058823529412
2009,kommunarrest,0,3,7,0.177058823529412
1962,kvotsystem,0,3,7,0.177058823529412
1985,kvotsystem,0,3,7,0.177058823529412
1990,kvotsystem,0,3,7,0.177058823529412
2008,kwik,0,3,7,0.177058823529412
2015,lasermannens,0,3,7,0.177058823529412
1952,latinamerikaner,0,3,7,0.177058823529412
2010,massflykt,0,3,7,0.177058823529412
2005,massflykten,0,3,7,0.177058823529412
1965,massutvandring,0,3,7,0.177058823529412
1967,massutvandring,0,3,7,0.177058823529412
1969,massutvandring,0,3,7,0.177058823529412
1999,minoritetsfrågor,0,3,7,0.177058823529412
1987,morgan_johansson,0,3,7,0.177058823529412
1970,människosmuggling,0,3,7,0.177058823529412
1956,nyanländ,0,3,7,0.177058823529412
1984,nyanländ,0,3,7,0.177058823529412
1989,nykomna,0,3,7,0.177058823529412
2015,nykomna,0,3,7,0.177058823529412
1973,olika_etniska_grupper,0,3,7,0.177058823529412
2007,olika_etniska_grupper,0,3,7,0.177058823529412
2014,olika_etniska_grupper,0,3,7,0.177058823529412
2008,passpolisen,0,3,7,0.177058823529412
2013,portalparagraf,0,3,7,0.177058823529412
1971,rasismens,0,3,7,0.177058823529412
1998,repatriering,0,3,7,0.177058823529412
1949,restriktivare,0,3,7,0.177058823529412
2012,restriktivare,0,3,7,0.177058823529412
1980,romani,0,3,7,0.177058823529412
1958,ruist,0,3,7,0.177058823529412
2018,rumi,0,3,7,0.177058823529412
1999,samhällsgrupp,0,3,7,0.177058823529412
2004,samhällsgrupp,0,3,7,0.177058823529412
1988,shabab,0,3,7,0.177058823529412
1991,självmordsrisk,0,3,7,0.177058823529412
1974,statslöse,0,3,7,0.177058823529412
1999,struwe,0,3,7,0.177058823529412
2011,särbehandla,0,3,7,0.177058823529412
1994,tamas,0,3,7,0.177058823529412
1968,terroristlagen,0,3,7,0.177058823529412
1958,tillhagen,0,3,7,0.177058823529412
1951,torbrand,0,3,7,0.177058823529412
1962,trakasseras,0,3,7,0.177058823529412
1984,transitvisum,0,3,7,0.177058823529412
1984,tältläger,0,3,7,0.177058823529412
1989,utlän,0,3,7,0.177058823529412
1991,utlän,0,3,7,0.177058823529412
1997,utlän,0,3,7,0.177058823529412
1964,utlänningsavdelning,0,3,7,0.177058823529412
2006,utlänningsfientliga,0,3,7,0.177058823529412
1975,utlänningsroteln,0,3,7,0.177058823529412
1976,utlänningsroteln,0,3,7,0.177058823529412
1998,utlänningsroteln,0,3,7,0.177058823529412
1965,utomeuropeisk,0,3,7,0.177058823529412
1991,utvandrar,0,3,7,0.177058823529412
2012,utvandrare,0,3,7,0.177058823529412
2011,utvandring,0,3,7,0.177058823529412
1959,viseringar,0,3,7,0.177058823529412
1969,viseringen,0,3,7,0.177058823529412
1991,visumansökan,0,3,7,0.177058823529412
2017,visumfrihet,0,3,7,0.177058823529412
1978,värnpliktsvägrare,0,3,7,0.177058823529412
1966,wager,0,3,7,0.177058823529412
2011,wager,0,3,7,0.177058823529412
2017,zaatari,0,3,7,0.177058823529412
1967,zigenarflickan,0,3,7,0.177058823529412
1987,zigenerska,0,3,7,0.177058823529412
1971,återförandet,0,3,7,0.177058823529412
1979,återsända,0,3,7,0.177058823529412
1967,återsändas,0,3,7,0.177058823529412
1958,återsänts,0,3,7,0.177058823529412
1966,återsänts,0,3,7,0.177058823529412
2010,östeuropeer,0,3,7,0.177058823529412
1990,överrepresentationen,0,3,7,0.177058823529412
2014,överrepresentationen,0,3,7,0.177058823529412
2014,medborgare,0,341,1916,0.177056074766355
2001,kosovoalbaner,0,40,216,0.177035398230089
1958,flytt,0,63,346,0.176994382022472
1970,mottagandet,0,29,154,0.176890243902439
1991,bistånds,0,6,24,0.176764705882353
1994,bistånds,0,6,24,0.176764705882353
1953,bosätter,0,6,24,0.176764705882353
2010,folkgruppen,0,6,24,0.176764705882353
2006,förläggning,0,6,24,0.176764705882353
1980,getton,0,6,24,0.176764705882353
2016,hatbrotten,0,6,24,0.176764705882353
1986,hemspråkslärare,0,6,24,0.176764705882353
1982,inflödet,0,6,24,0.176764705882353
2015,inreseförbud,0,6,24,0.176764705882353
2012,internflyktingar,0,6,24,0.176764705882353
2013,internflyktingar,0,6,24,0.176764705882353
1966,kvotsystem,0,6,24,0.176764705882353
2006,libanes,0,6,24,0.176764705882353
1976,solidaritetskommitten,0,6,24,0.176764705882353
1970,strukturell,0,6,24,0.176764705882353
1977,strukturell,0,6,24,0.176764705882353
2015,särbehandla,0,6,24,0.176764705882353
2013,ursprungsland,0,6,24,0.176764705882353
1989,utblottade,0,6,24,0.176764705882353
1980,utvisat,0,6,24,0.176764705882353
1997,folkgruppen,0,9,41,0.176666666666667
2008,giltiga,0,9,41,0.176666666666667
1966,hemlandets,0,9,41,0.176666666666667
2000,mörkhyade,0,9,41,0.176666666666667
1989,segregation,0,9,41,0.176666666666667
2018,underklass,0,9,41,0.176666666666667
2004,kvoter,0,12,58,0.176617647058824
1996,kvoten,0,15,75,0.176588235294118
1961,massflykten,0,15,75,0.176588235294118
2005,närområdet,0,15,75,0.176588235294118
2019,permanenta,0,15,75,0.176588235294118
1984,flyktinglägren,0,18,92,0.17656862745098
1961,flyktinglägret,0,18,92,0.17656862745098
1945,humant,0,18,92,0.17656862745098
2007,flyktingläger,0,21,109,0.17655462184874
1993,handläggare,0,42,228,0.176512605042017
1980,jugoslaver,0,19,98,0.176018518518519
1978,mottagandet,0,19,98,0.176018518518519
1973,vägrades,0,19,98,0.176018518518519
1962,permanent,0,126,706,0.175991620111732
1979,medborgare,0,384,2172,0.175989917506874
2016,ansökt,0,35,189,0.175929648241206
2012,återvända,0,112,627,0.175839874411303
1977,utlänning,0,45,246,0.1758203125
2016,frivilligorganisationer,0,13,64,0.175810810810811
1986,jugoslaver,0,13,64,0.175810810810811
1965,svenskfödda,0,13,64,0.175810810810811
2002,hemland,0,113,633,0.175754276827372
1961,vägrats,0,23,121,0.175648854961832
2009,bidragsberoende,0,10,47,0.175614035087719
1979,humanitärt,0,10,47,0.175614035087719
2019,medmänsklighet,0,10,47,0.175614035087719
1953,sjöbo,0,10,47,0.175614035087719
1968,svenskfödda,0,10,47,0.175614035087719
2002,utvisningar,0,10,47,0.175614035087719
2002,flytt,0,103,577,0.175485519591141
1997,medborgare,0,404,2293,0.175427702996092
1994,handläggare,0,37,201,0.175402843601896
1946,avvisades,0,27,144,0.17538961038961
1965,jugoslaver,0,34,184,0.175309278350515
1980,avvisad,0,7,30,0.17525
1983,avvisad,0,7,30,0.17525
1999,avvisad,0,7,30,0.17525
2018,avvisad,0,7,30,0.17525
1989,frivilligorganisationer,0,7,30,0.17525
1996,förföljts,0,7,30,0.17525
1986,gränskontrollen,0,7,30,0.17525
2013,handläggarna,0,7,30,0.17525
2002,missaktning,0,7,30,0.17525
1977,mörkhyade,0,7,30,0.17525
1954,repatriering,0,7,30,0.17525
1966,segregation,0,7,30,0.17525
2019,utvisar,0,7,30,0.17525
2012,avslag,0,48,264,0.17521897810219
2006,handläggare,0,62,344,0.175169491525424
1992,medborgare,0,382,2171,0.175153599266392
2002,ras,0,69,384,0.175152284263959
1946,illegala,0,138,778,0.175139593908629
2019,ansöker,0,14,70,0.175125
2000,flyktinglägren,0,14,70,0.175125
1973,generösare,0,14,70,0.175125
1945,sjöbo,0,14,70,0.175125
1950,statslöse,0,14,70,0.175125
1989,ansökt,0,35,190,0.17505
2018,mottagande,0,35,190,0.17505
1965,ansöka,0,18,93,0.174854368932039
1965,sjöbo,0,18,93,0.174854368932039
1969,avvisad,0,11,53,0.174761904761905
2008,sjöbo,0,11,53,0.174761904761905
2013,tältläger,0,11,53,0.174761904761905
1997,åsele,0,11,53,0.174761904761905
2016,nolltolerans,0,29,156,0.174759036144578
2016,utlänningar,0,37,202,0.174575471698113
1988,ansökte,0,26,139,0.174563758389262
1975,återvända,0,255,1451,0.174544832306639
1968,deserterat,0,15,76,0.17453488372093
2002,iranier,0,15,76,0.17453488372093
2016,verkställa,0,15,76,0.17453488372093
1982,vägrades,0,15,76,0.17453488372093
2017,flyr,0,86,483,0.17446247464503
2002,ansökte,0,34,185,0.174410256410256
1995,beviljas,0,34,185,0.174410256410256
2015,intolerans,0,19,99,0.174403669724771
2006,vistats,0,19,99,0.174403669724771
2002,medborgare,0,522,2984,0.17435203740815
1995,arbetsmarknadsdepartementets,0,4,13,0.174347826086957
2008,blatte,0,4,13,0.174347826086957
1988,desertör,0,4,13,0.174347826086957
2014,desertör,0,4,13,0.174347826086957
1952,desertörer,0,4,13,0.174347826086957
1958,diskrimineras,0,4,13,0.174347826086957
1961,etniska,0,4,13,0.174347826086957
1962,etniska,0,4,13,0.174347826086957
2018,eugränser,0,4,13,0.174347826086957
1955,farr,0,4,13,0.174347826086957
1964,fientligheten,0,4,13,0.174347826086957
1997,fientligheten,0,4,13,0.174347826086957
1999,fientligheten,0,4,13,0.174347826086957
1964,flyktinglägren,0,4,13,0.174347826086957
1982,folkgruppen,0,4,13,0.174347826086957
2016,förpassats,0,4,13,0.174347826086957
1982,genevekonventionens,0,4,13,0.174347826086957
1971,georg_andersson,0,4,13,0.174347826086957
2009,ghassan,0,4,13,0.174347826086957
2006,gränskontroll,0,4,13,0.174347826086957
1983,gränskontrollen,0,4,13,0.174347826086957
1985,gränskontrollen,0,4,13,0.174347826086957
1992,gränspoliser,0,4,13,0.174347826086957
1996,handläggningstiderna,0,4,13,0.174347826086957
2012,humanitet,0,4,13,0.174347826086957
2006,immigrant,0,4,13,0.174347826086957
1945,inhumana,0,4,13,0.174347826086957
1970,inhumana,0,4,13,0.174347826086957
1988,inhumana,0,4,13,0.174347826086957
2018,inhumana,0,4,13,0.174347826086957
1993,kurden,0,4,13,0.174347826086957
1970,latinamerikaner,0,4,13,0.174347826086957
1997,massflykten,0,4,13,0.174347826086957
1975,morgan_johansson,0,4,13,0.174347826086957
1994,multikulturella,0,4,13,0.174347826086957
1998,ogata,0,4,13,0.174347826086957
1989,olika_etniska_grupper,0,4,13,0.174347826086957
1972,rashets,0,4,13,0.174347826086957
1954,rumi,0,4,13,0.174347826086957
2010,segregerat,0,4,13,0.174347826086957
1995,sjöbopartiet,0,4,13,0.174347826086957
1967,skenäktenskap,0,4,13,0.174347826086957
2011,strukturell,0,4,13,0.174347826086957
1968,syrier,0,4,13,0.174347826086957
1951,särbehandling,0,4,13,0.174347826086957
1987,särbehandlingen,0,4,13,0.174347826086957
1984,tattare,0,4,13,0.174347826086957
1948,tidsbegränsade,0,4,13,0.174347826086957
2006,tino,0,4,13,0.174347826086957
1995,transitland,0,4,13,0.174347826086957
1997,traumatiska_upplevelser,0,4,13,0.174347826086957
2012,traumatiska_upplevelser,0,4,13,0.174347826086957
2018,traumatiska_upplevelser,0,4,13,0.174347826086957
1996,tältläger,0,4,13,0.174347826086957
2019,tältläger,0,4,13,0.174347826086957
2006,ursprungslandet,0,4,13,0.174347826086957
1973,utlän,0,4,13,0.174347826086957
1997,utvandrat,0,4,13,0.174347826086957
1960,verkställigheten,0,4,13,0.174347826086957
1961,viseringen,0,4,13,0.174347826086957
2010,vägrades,0,4,13,0.174347826086957
1973,återsända,0,4,13,0.174347826086957
1981,östeuropeer,0,4,13,0.174347826086957
1985,östeuropeer,0,4,13,0.174347826086957
2015,överrepresentation,0,4,13,0.174347826086957
1991,generös,0,50,277,0.174250871080139
1981,avhopparna,0,8,36,0.174130434782609
1948,diskriminerande,0,8,36,0.174130434782609
2002,emigrera,0,8,36,0.174130434782609
1957,förföljelsen,0,8,36,0.174130434782609
1969,förpassade,0,8,36,0.174130434782609
1948,generösare,0,8,36,0.174130434782609
1994,handläggarna,0,8,36,0.174130434782609
2002,handläggningstider,0,8,36,0.174130434782609
1982,humanare,0,8,36,0.174130434782609
2018,jabar_amin,0,8,36,0.174130434782609
1991,människors_lika_värde,0,8,36,0.174130434782609
1963,nekades,0,8,36,0.174130434782609
2009,rotat,0,8,36,0.174130434782609
1987,trosbekännelse,0,8,36,0.174130434782609
1988,trosbekännelse,0,8,36,0.174130434782609
1955,utblottade,0,8,36,0.174130434782609
1984,utvandrat,0,8,36,0.174130434782609
1953,flytt,0,86,484,0.174109311740891
2006,legalt,0,12,59,0.174057971014493
1967,permanent,0,138,783,0.174035308953342
1992,flyktinglägren,0,16,82,0.174021739130435
1981,härkomst,0,20,105,0.174
1986,utvisningar,0,24,128,0.173985507246377
1956,generösare,0,28,151,0.173975155279503
1985,gömda,0,48,266,0.173949275362319
1973,ansökte,0,17,88,0.173571428571429
1985,bosättning,0,17,88,0.173571428571429
1975,generösare,0,17,88,0.173571428571429
2002,verkställas,0,17,88,0.173571428571429
2017,vistats,0,17,88,0.173571428571429
2018,medborgare,0,357,2047,0.173558580456976
1987,flytt,0,102,578,0.173486394557823
1991,humant,0,13,65,0.173466666666667
1962,svenskfödda,0,13,65,0.173466666666667
1982,särbehandling,0,13,65,0.173466666666667
2015,särbehandling,0,13,65,0.173466666666667
2003,illegala,0,86,486,0.173407258064516
1953,humanitära,0,26,140,0.1734
1963,förläggning,0,39,215,0.173377777777778
1981,birgit_friggebo,0,70,394,0.173292079207921
1966,avhoppare,0,9,42,0.173269230769231
1950,bosättning,0,9,42,0.173269230769231
1975,humant,0,9,42,0.173269230769231
1996,ansöker,0,18,94,0.173173076923077
1957,restriktiv,0,18,94,0.173173076923077
1946,förläggning,0,58,325,0.173164179104478
1956,förläggning,0,58,325,0.173164179104478
2003,medborgare,0,437,2514,0.173141838351823
1972,förläggning,0,27,146,0.173141025641026
2011,permanenta,0,27,146,0.173141025641026
1993,vistats,0,27,146,0.173141025641026
2014,avslag,0,36,198,0.173125
1996,avslag,0,72,406,0.173100961538462
1971,flytt,0,119,678,0.172979651162791
2011,ras,0,69,389,0.172957393483709
2000,tillfälliga,0,117,667,0.172836041358936
1997,bistånds,0,5,19,0.172758620689655
1976,carlslunds,0,5,19,0.172758620689655
1961,desertering,0,5,19,0.172758620689655
1962,fördrivna,0,5,19,0.172758620689655
1994,förvisas,0,5,19,0.172758620689655
1983,gränsbevakningen,0,5,19,0.172758620689655
1948,gränskontrollen,0,5,19,0.172758620689655
2019,handläggningstider,0,5,19,0.172758620689655
1983,hemspråksundervisning,0,5,19,0.172758620689655
1960,integreras,0,5,19,0.172758620689655
1960,iro,0,5,19,0.172758620689655
2016,libaneser,0,5,19,0.172758620689655
1982,rasbråk,0,5,19,0.172758620689655
1995,rashat,0,5,19,0.172758620689655
1986,romani,0,5,19,0.172758620689655
2004,schengensamarbetet,0,5,19,0.172758620689655
2014,syrianska,0,5,19,0.172758620689655
1991,särbehandla,0,5,19,0.172758620689655
1975,tältläger,0,5,19,0.172758620689655
1990,ursprungsland,0,5,19,0.172758620689655
2017,ursprungslandet,0,5,19,0.172758620689655
1991,utvandrare,0,5,19,0.172758620689655
1971,verkställigheten,0,5,19,0.172758620689655
1996,verkställigheten,0,5,19,0.172758620689655
2003,välgrundad,0,5,19,0.172758620689655
