year,token,z,z_N,N,r
1978,resedokument,0,3,3,0.231538461538462
1988,riffi,0,3,3,0.231538461538462
1999,riffi,0,3,3,0.231538461538462
1994,rogestam,0,3,3,0.231538461538462
1999,rogestam,0,3,3,0.231538461538462
1952,romanes,0,3,3,0.231538461538462
1971,romanes,0,3,3,0.231538461538462
1978,romanes,0,3,3,0.231538461538462
1982,romanes,0,3,3,0.231538461538462
1985,romanes,0,3,3,0.231538461538462
2001,romanes,0,3,3,0.231538461538462
1950,romer,0,3,3,0.231538461538462
1957,romer,0,3,3,0.231538461538462
1962,romer,0,3,3,0.231538461538462
1968,romer,0,3,3,0.231538461538462
1976,romer,0,3,3,0.231538461538462
1994,romer,0,3,3,0.231538461538462
1996,romerna,0,3,3,0.231538461538462
1955,romers,0,3,3,0.231538461538462
1997,romska,0,3,3,0.231538461538462
1999,romskt,0,3,3,0.231538461538462
2003,romskt,0,3,3,0.231538461538462
1984,rättssäker,0,3,3,0.231538461538462
1976,sabuni,0,3,3,0.231538461538462
2002,sabunis,0,3,3,0.231538461538462
2018,sabunis,0,3,3,0.231538461538462
1998,saied,0,3,3,0.231538461538462
2011,saied,0,3,3,0.231538461538462
2011,samhällsorientering,0,3,3,0.231538461538462
2002,samordningsnummer,0,3,3,0.231538461538462
2002,sanandaji,0,3,3,0.231538461538462
2007,sanandaji,0,3,3,0.231538461538462
1976,sandesjö,0,3,3,0.231538461538462
1985,sandesjö,0,3,3,0.231538461538462
1987,sandesjö,0,3,3,0.231538461538462
1989,sandesjö,0,3,3,0.231538461538462
1990,sandesjö,0,3,3,0.231538461538462
2010,schengenland,0,3,3,0.231538461538462
2018,schengenland,0,3,3,0.231538461538462
1949,seidlitz,0,3,3,0.231538461538462
1958,seidlitz,0,3,3,0.231538461538462
1964,seidlitz,0,3,3,0.231538461538462
1994,seidlitz,0,3,3,0.231538461538462
1990,sener,0,3,3,0.231538461538462
2003,sepideh,0,3,3,0.231538461538462
2005,sepideh,0,3,3,0.231538461538462
2006,sfiundervisningen,0,3,3,0.231538461538462
2010,signalpolitik,0,3,3,0.231538461538462
2009,sincari,0,3,3,0.231538461538462
1966,sjöbos,0,3,3,0.231538461538462
1991,sjöbos,0,3,3,0.231538461538462
1954,sjöstugan,0,3,3,0.231538461538462
2010,skuggsamhälle,0,3,3,0.231538461538462
1953,skyddsbehov,0,3,3,0.231538461538462
1956,skyddsbehov,0,3,3,0.231538461538462
1964,skyddsbehov,0,3,3,0.231538461538462
1965,skyddsbehov,0,3,3,0.231538461538462
1985,skyddsbehov,0,3,3,0.231538461538462
1960,skyddsbehovet,0,3,3,0.231538461538462
1972,skyddsbehovet,0,3,3,0.231538461538462
2003,skyddsbehovet,0,3,3,0.231538461538462
2011,skyddsbehovet,0,3,3,0.231538461538462
1992,skyddsbehövande,0,3,3,0.231538461538462
1995,skyddsbehövande,0,3,3,0.231538461538462
1957,skyddssökande,0,3,3,0.231538461538462
1960,skyddssökande,0,3,3,0.231538461538462
1961,skyddssökande,0,3,3,0.231538461538462
2002,skyddssökande,0,3,3,0.231538461538462
1994,slatko,0,3,3,0.231538461538462
1974,smedjegården,0,3,3,0.231538461538462
1948,sommarin,0,3,3,0.231538461538462
1978,sommarin,0,3,3,0.231538461538462
1982,sommarin,0,3,3,0.231538461538462
1985,sommarin,0,3,3,0.231538461538462
1993,språkkrav,0,3,3,0.231538461538462
1997,språkkrav,0,3,3,0.231538461538462
2010,språkkrav,0,3,3,0.231538461538462
1981,språkkravet,0,3,3,0.231538461538462
2005,språkkravet,0,3,3,0.231538461538462
2007,språkkravet,0,3,3,0.231538461538462
2013,språktester,0,3,3,0.231538461538462
2017,språktester,0,3,3,0.231538461538462
2019,språktester,0,3,3,0.231538461538462
2003,statens_invandrarverk,0,3,3,0.231538461538462
2015,statens_invandrarverk,0,3,3,0.231538461538462
2007,statslös,0,3,3,0.231538461538462
1973,statslöse,0,3,3,0.231538461538462
1949,struwe,0,3,3,0.231538461538462
1955,struwe,0,3,3,0.231538461538462
1958,struwe,0,3,3,0.231538461538462
1972,struwe,0,3,3,0.231538461538462
2000,struwe,0,3,3,0.231538461538462
1979,svartskallarna,0,3,3,0.231538461538462
1984,svartskallarna,0,3,3,0.231538461538462
1985,svartskallarna,0,3,3,0.231538461538462
2001,svartskallarna,0,3,3,0.231538461538462
2011,svartskallarna,0,3,3,0.231538461538462
2015,svartskallarna,0,3,3,0.231538461538462
2016,svartskallarna,0,3,3,0.231538461538462
1984,svartskallen,0,3,3,0.231538461538462
1993,svartskallen,0,3,3,0.231538461538462
1961,svensk_bakgrund,0,3,3,0.231538461538462
1968,svensk_bakgrund,0,3,3,0.231538461538462
1972,svensk_bakgrund,0,3,3,0.231538461538462
1979,svensk_bakgrund,0,3,3,0.231538461538462
1986,svensk_bakgrund,0,3,3,0.231538461538462
1996,svensk_bakgrund,0,3,3,0.231538461538462
2019,svensk_bakgrund,0,3,3,0.231538461538462
1983,svenskkunskaper,0,3,3,0.231538461538462
2004,svenskkunskaper,0,3,3,0.231538461538462
1959,svenskundervisning,0,3,3,0.231538461538462
1963,svenskundervisning,0,3,3,0.231538461538462
1996,sverigepartiet,0,3,3,0.231538461538462
1998,syrianer,0,3,3,0.231538461538462
1985,syrianerna,0,3,3,0.231538461538462
1999,syrianerna,0,3,3,0.231538461538462
2001,syrianerna,0,3,3,0.231538461538462
2007,syrianerna,0,3,3,0.231538461538462
2010,syrianerna,0,3,3,0.231538461538462
1966,särbehandlas,0,3,3,0.231538461538462
1983,taikon,0,3,3,0.231538461538462
2007,taikon,0,3,3,0.231538461538462
1954,taikons,0,3,3,0.231538461538462
1974,taikons,0,3,3,0.231538461538462
1980,taikons,0,3,3,0.231538461538462
1996,taikons,0,3,3,0.231538461538462
2018,tamas,0,3,3,0.231538461538462
1985,terroristbestämmelserna,0,3,3,0.231538461538462
1974,thord_palmlund,0,3,3,0.231538461538462
1977,thord_palmlund,0,3,3,0.231538461538462
1978,thord_palmlund,0,3,3,0.231538461538462
1981,tillstånds,0,3,3,0.231538461538462
1969,tillståndsbyrå,0,3,3,0.231538461538462
1973,tillståndsbyrå,0,3,3,0.231538461538462
1977,tillståndsbyrå,0,3,3,0.231538461538462
1982,tillståndsbyrå,0,3,3,0.231538461538462
1972,tillståndsbyrån,0,3,3,0.231538461538462
1982,tillståndsbyrån,0,3,3,0.231538461538462
1987,tillståndsbyrån,0,3,3,0.231538461538462
2019,tingar,0,3,3,0.231538461538462
2002,tobias_billström,0,3,3,0.231538461538462
1978,torbrand,0,3,3,0.231538461538462
1980,torbrand,0,3,3,0.231538461538462
2001,torbrand,0,3,3,0.231538461538462
1987,tortyrskadade,0,3,3,0.231538461538462
2001,tortyrskadade,0,3,3,0.231538461538462
2009,tortyrskadade,0,3,3,0.231538461538462
2014,tortyrskadade,0,3,3,0.231538461538462
1959,transitvisum,0,3,3,0.231538461538462
1973,transitvisum,0,3,3,0.231538461538462
2016,transportcentral,0,3,3,0.231538461538462
1950,trelleborgspolisen,0,3,3,0.231538461538462
1988,trelleborgspolisen,0,3,3,0.231538461538462
1984,turistpass,0,3,3,0.231538461538462
1949,turistvisum,0,3,3,0.231538461538462
1994,turkbulgarer,0,3,3,0.231538461538462
2016,turkbulgarer,0,3,3,0.231538461538462
1991,tvåårsregeln,0,3,3,0.231538461538462
2004,tvåårsregeln,0,3,3,0.231538461538462
2015,ullenhags,0,3,3,0.231538461538462
1960,unhcr,0,3,3,0.231538461538462
1978,unhcr,0,3,3,0.231538461538462
1954,uppehållstillstånden,0,3,3,0.231538461538462
1967,uppehållstillstånden,0,3,3,0.231538461538462
1969,uppehållstillstånden,0,3,3,0.231538461538462
1977,uppehållstillstånden,0,3,3,0.231538461538462
1984,uppehållstillstånden,0,3,3,0.231538461538462
1987,uppehållstillstånden,0,3,3,0.231538461538462
2001,uppehållstillstånden,0,3,3,0.231538461538462
2006,uppehållstillstånden,0,3,3,0.231538461538462
2007,uppehållstillstånden,0,3,3,0.231538461538462
2008,uppehållstillstånden,0,3,3,0.231538461538462
2011,uppehållstillstånden,0,3,3,0.231538461538462
2012,uppehållstillstånden,0,3,3,0.231538461538462
2013,uppehållstillstånden,0,3,3,0.231538461538462
2014,uppehållstillstånden,0,3,3,0.231538461538462
1946,uppehållstillståndet,0,3,3,0.231538461538462
1955,uppehållstillståndet,0,3,3,0.231538461538462
1959,uppehållstillståndet,0,3,3,0.231538461538462
1960,uppehållstillståndet,0,3,3,0.231538461538462
1950,ursprungsländer,0,3,3,0.231538461538462
1957,ursprungsländer,0,3,3,0.231538461538462
1988,ursprungsländer,0,3,3,0.231538461538462
1992,ursprungsländer,0,3,3,0.231538461538462
1955,ursprungsländerna,0,3,3,0.231538461538462
1986,ursprungsländerna,0,3,3,0.231538461538462
2011,ursprungsländerna,0,3,3,0.231538461538462
2005,utanförskapsområdena,0,3,3,0.231538461538462
2009,utanförskapsområdena,0,3,3,0.231538461538462
2014,utanförskapsområdena,0,3,3,0.231538461538462
2001,utlandsfödd,0,3,3,0.231538461538462
1985,utländsk_bakgrund,0,3,3,0.231538461538462
1996,utlänningens,0,3,3,0.231538461538462
1999,utlänningens,0,3,3,0.231538461538462
1984,utlännings,0,3,3,0.231538461538462
2008,utlännings,0,3,3,0.231538461538462
2017,utlännings,0,3,3,0.231538461538462
1963,utlänningsavdelning,0,3,3,0.231538461538462
1966,utlänningsavdelning,0,3,3,0.231538461538462
1975,utlänningsavdelning,0,3,3,0.231538461538462
1984,utlänningsavdelning,0,3,3,0.231538461538462
1980,utlänningsfientliga,0,3,3,0.231538461538462
1981,utlänningsfientliga,0,3,3,0.231538461538462
1983,utlänningsfientliga,0,3,3,0.231538461538462
2001,utlänningsfientliga,0,3,3,0.231538461538462
1970,utlänningsfientlighet,0,3,3,0.231538461538462
1979,utlänningsfientlighet,0,3,3,0.231538461538462
1984,utlänningsfientlighet,0,3,3,0.231538461538462
1995,utlänningsfientlighet,0,3,3,0.231538461538462
1996,utlänningsfientlighet,0,3,3,0.231538461538462
2005,utlänningsfientlighet,0,3,3,0.231538461538462
1964,utlänningshat,0,3,3,0.231538461538462
1968,utlänningshatet,0,3,3,0.231538461538462
1970,utlänningshatet,0,3,3,0.231538461538462
1973,utlänningshatet,0,3,3,0.231538461538462
1986,utlänningshatet,0,3,3,0.231538461538462
1987,utlänningshatet,0,3,3,0.231538461538462
1990,utlänningshatet,0,3,3,0.231538461538462
1996,utlänningshatet,0,3,3,0.231538461538462
2005,utlänningshatet,0,3,3,0.231538461538462
1951,utlänningskommission,0,3,3,0.231538461538462
1982,utlänningskommissionen,0,3,3,0.231538461538462
1985,utlänningskommissionen,0,3,3,0.231538461538462
1987,utlänningskommissionen,0,3,3,0.231538461538462
1993,utlänningskommissionen,0,3,3,0.231538461538462
1999,utlänningskommissionen,0,3,3,0.231538461538462
1954,utlänningskommissionens,0,3,3,0.231538461538462
1953,utlänningskontroll,0,3,3,0.231538461538462
1962,utlänningskontroll,0,3,3,0.231538461538462
1968,utlänningskontroll,0,3,3,0.231538461538462
1984,utlänningskontroll,0,3,3,0.231538461538462
1954,utlänningskontrollen,0,3,3,0.231538461538462
1969,utlänningskontrollen,0,3,3,0.231538461538462
1980,utlänningskontrollen,0,3,3,0.231538461538462
1965,utlänningslag,0,3,3,0.231538461538462
1972,utlänningslag,0,3,3,0.231538461538462
1973,utlänningslag,0,3,3,0.231538461538462
1982,utlänningslag,0,3,3,0.231538461538462
2012,utlänningslag,0,3,3,0.231538461538462
2016,utlänningslag,0,3,3,0.231538461538462
2018,utlänningslag,0,3,3,0.231538461538462
1959,utlänningslagen,0,3,3,0.231538461538462
1949,utlänningslagens,0,3,3,0.231538461538462
1971,utlänningslagens,0,3,3,0.231538461538462
1972,utlänningslagens,0,3,3,0.231538461538462
1982,utlänningslagens,0,3,3,0.231538461538462
2001,utlänningslagens,0,3,3,0.231538461538462
1963,utlänningslagstiftningen,0,3,3,0.231538461538462
1968,utlänningslagstiftningen,0,3,3,0.231538461538462
1973,utlänningslagstiftningen,0,3,3,0.231538461538462
1978,utlänningslagstiftningen,0,3,3,0.231538461538462
1993,utlänningslagstiftningen,0,3,3,0.231538461538462
2004,utlänningslagstiftningen,0,3,3,0.231538461538462
2006,utlänningslagstiftningen,0,3,3,0.231538461538462
2012,utlänningslagstiftningen,0,3,3,0.231538461538462
1956,utlänningsnämnd,0,3,3,0.231538461538462
1968,utlänningsnämnd,0,3,3,0.231538461538462
1972,utlänningsnämnd,0,3,3,0.231538461538462
1990,utlänningsnämnd,0,3,3,0.231538461538462
1993,utlänningsnämnd,0,3,3,0.231538461538462
1960,utlänningsnämnden,0,3,3,0.231538461538462
1963,utlänningsnämnden,0,3,3,0.231538461538462
2011,utlänningsnämnden,0,3,3,0.231538461538462
2013,utlänningsnämnden,0,3,3,0.231538461538462
1972,utlänningsnämndens,0,3,3,0.231538461538462
1963,utlänningspolisen,0,3,3,0.231538461538462
1999,utlänningspolisen,0,3,3,0.231538461538462
2006,utlänningspolisen,0,3,3,0.231538461538462
2008,utlänningspolisen,0,3,3,0.231538461538462
1970,utlänningspolitik,0,3,3,0.231538461538462
1975,utlänningspolitik,0,3,3,0.231538461538462
1980,utlänningspolitik,0,3,3,0.231538461538462
1981,utlänningspolitik,0,3,3,0.231538461538462
1985,utlänningspolitik,0,3,3,0.231538461538462
1987,utlänningspolitik,0,3,3,0.231538461538462
1993,utlänningspolitik,0,3,3,0.231538461538462
2000,utlänningspolitik,0,3,3,0.231538461538462
2011,utlänningspolitik,0,3,3,0.231538461538462
1958,utlänningspolitiken,0,3,3,0.231538461538462
1998,utlänningspolitiken,0,3,3,0.231538461538462
2008,utlänningspolitiken,0,3,3,0.231538461538462
1970,utlänningsutredningen,0,3,3,0.231538461538462
1948,utlänningsärenden,0,3,3,0.231538461538462
1968,utlänningsärenden,0,3,3,0.231538461538462
1993,utlänningsärenden,0,3,3,0.231538461538462
1995,utlänningsärenden,0,3,3,0.231538461538462
2006,utlänningsärenden,0,3,3,0.231538461538462
2018,utlänningsärenden,0,3,3,0.231538461538462
1951,utomnordisk,0,3,3,0.231538461538462
1978,utomnordisk,0,3,3,0.231538461538462
1979,utomnordisk,0,3,3,0.231538461538462
2001,utomnordisk,0,3,3,0.231538461538462
2003,utomnordisk,0,3,3,0.231538461538462
1998,utresor,0,3,3,0.231538461538462
2002,utresor,0,3,3,0.231538461538462
1968,utvandrar,0,3,3,0.231538461538462
1953,utvisningsbeslut,0,3,3,0.231538461538462
1954,utvisningsbeslut,0,3,3,0.231538461538462
1959,utvisningsbeslut,0,3,3,0.231538461538462
1954,utvisningsbeslutet,0,3,3,0.231538461538462
1969,utvisningshotad,0,3,3,0.231538461538462
1973,utvisningshotad,0,3,3,0.231538461538462
1976,utvisningshotad,0,3,3,0.231538461538462
1977,utvisningshotad,0,3,3,0.231538461538462
1998,utvisningshotad,0,3,3,0.231538461538462
2003,utvisningshotad,0,3,3,0.231538461538462
2008,utvisningshotad,0,3,3,0.231538461538462
2008,utvisningshotade,0,3,3,0.231538461538462
1974,utvisningsärenden,0,3,3,0.231538461538462
1978,utvisningsärenden,0,3,3,0.231538461538462
1980,utvisningsärenden,0,3,3,0.231538461538462
1984,utvisningsärenden,0,3,3,0.231538461538462
2000,utvisningsärenden,0,3,3,0.231538461538462
2003,utvisningsärenden,0,3,3,0.231538461538462
2015,utvisningsärenden,0,3,3,0.231538461538462
1991,vardagsrasismen,0,3,3,0.231538461538462
1995,vardagsrasismen,0,3,3,0.231538461538462
2004,vardagsrasismen,0,3,3,0.231538461538462
2009,vardagsrasismen,0,3,3,0.231538461538462
2010,vardagsrasismen,0,3,3,0.231538461538462
2018,vardagsrasismen,0,3,3,0.231538461538462
2019,vardagsrasismen,0,3,3,0.231538461538462
1975,verkställighetshinder,0,3,3,0.231538461538462
1985,verkställighetshinder,0,3,3,0.231538461538462
1993,verkställighetshinder,0,3,3,0.231538461538462
2015,verkställighetshinder,0,3,3,0.231538461538462
2011,vidarebosättning,0,3,3,0.231538461538462
2016,visering,0,3,3,0.231538461538462
1982,viseringsfrihet,0,3,3,0.231538461538462
1998,viseringsfrihet,0,3,3,0.231538461538462
2001,viseringsfrihet,0,3,3,0.231538461538462
2008,viseringsfrihet,0,3,3,0.231538461538462
1951,viseringstvång,0,3,3,0.231538461538462
1952,viseringstvång,0,3,3,0.231538461538462
1978,viseringstvång,0,3,3,0.231538461538462
1979,viseringstvång,0,3,3,0.231538461538462
1990,viseringstvång,0,3,3,0.231538461538462
1994,viseringstvång,0,3,3,0.231538461538462
2002,viseringstvång,0,3,3,0.231538461538462
1960,viseringstvånget,0,3,3,0.231538461538462
1966,viseringstvånget,0,3,3,0.231538461538462
1973,viseringstvånget,0,3,3,0.231538461538462
1989,viseringstvånget,0,3,3,0.231538461538462
1994,viseringstvånget,0,3,3,0.231538461538462
1969,visumansökningar,0,3,3,0.231538461538462
2009,visumansökningar,0,3,3,0.231538461538462
2017,visumansökningar,0,3,3,0.231538461538462
2019,visumansökningar,0,3,3,0.231538461538462
1982,visumbestämmelserna,0,3,3,0.231538461538462
1983,visumbestämmelserna,0,3,3,0.231538461538462
1991,visumbestämmelserna,0,3,3,0.231538461538462
1992,visumbestämmelserna,0,3,3,0.231538461538462
2001,visumbestämmelserna,0,3,3,0.231538461538462
1950,visumet,0,3,3,0.231538461538462
1961,visumet,0,3,3,0.231538461538462
1964,visumet,0,3,3,0.231538461538462
1973,visumet,0,3,3,0.231538461538462
1981,visumet,0,3,3,0.231538461538462
1984,visumet,0,3,3,0.231538461538462
1991,visumet,0,3,3,0.231538461538462
1992,visumet,0,3,3,0.231538461538462
2011,visumet,0,3,3,0.231538461538462
2012,visumet,0,3,3,0.231538461538462
1966,visumfrågan,0,3,3,0.231538461538462
1972,visumfrågan,0,3,3,0.231538461538462
1975,visumfrågan,0,3,3,0.231538461538462
2006,visumfrågan,0,3,3,0.231538461538462
2015,visumfrågan,0,3,3,0.231538461538462
1991,visumkrav,0,3,3,0.231538461538462
2013,visumkrav,0,3,3,0.231538461538462
2019,visumkrav,0,3,3,0.231538461538462
2002,visumkravet,0,3,3,0.231538461538462
2011,visumkravet,0,3,3,0.231538461538462
1993,visumregler,0,3,3,0.231538461538462
1998,visumreglerna,0,3,3,0.231538461538462
2014,visumreglerna,0,3,3,0.231538461538462
2015,visumreglerna,0,3,3,0.231538461538462
2019,visumreglerna,0,3,3,0.231538461538462
1946,visumtvång,0,3,3,0.231538461538462
1948,visumtvång,0,3,3,0.231538461538462
1964,visumtvång,0,3,3,0.231538461538462
1969,visumtvång,0,3,3,0.231538461538462
1979,visumtvång,0,3,3,0.231538461538462
1950,visumtvånget,0,3,3,0.231538461538462
1962,visumtvånget,0,3,3,0.231538461538462
1980,visumtvånget,0,3,3,0.231538461538462
2005,visumtvånget,0,3,3,0.231538461538462
2012,visumtvånget,0,3,3,0.231538461538462
2016,visumtvånget,0,3,3,0.231538461538462
2019,vägras,0,3,3,0.231538461538462
1970,weibo,0,3,3,0.231538461538462
1989,wiwi,0,3,3,0.231538461538462
2003,yassine,0,3,3,0.231538461538462
2019,yassine,0,3,3,0.231538461538462
1995,zeilon,0,3,3,0.231538461538462
2010,zeilon,0,3,3,0.231538461538462
1950,zigenarbarn,0,3,3,0.231538461538462
1952,zigenarbarn,0,3,3,0.231538461538462
1976,zigenarbarn,0,3,3,0.231538461538462
1979,zigenarbarn,0,3,3,0.231538461538462
1981,zigenarbarn,0,3,3,0.231538461538462
1993,zigenarbarn,0,3,3,0.231538461538462
1947,zigenarbarnen,0,3,3,0.231538461538462
1952,zigenarbarnen,0,3,3,0.231538461538462
1953,zigenarbarnen,0,3,3,0.231538461538462
1958,zigenarbarnen,0,3,3,0.231538461538462
1960,zigenarbarnen,0,3,3,0.231538461538462
1977,zigenarbarnen,0,3,3,0.231538461538462
2019,zigenare,0,3,3,0.231538461538462
1992,zigenaren,0,3,3,0.231538461538462
2008,zigenaren,0,3,3,0.231538461538462
1953,zigenares,0,3,3,0.231538461538462
1964,zigenares,0,3,3,0.231538461538462
1972,zigenares,0,3,3,0.231538461538462
1973,zigenares,0,3,3,0.231538461538462
1987,zigenares,0,3,3,0.231538461538462
1989,zigenares,0,3,3,0.231538461538462
1951,zigenarfamilj,0,3,3,0.231538461538462
1953,zigenarfamilj,0,3,3,0.231538461538462
1962,zigenarfamilj,0,3,3,0.231538461538462
1986,zigenarfamilj,0,3,3,0.231538461538462
1945,zigenarfamiljen,0,3,3,0.231538461538462
1956,zigenarfamiljen,0,3,3,0.231538461538462
1970,zigenarfamiljen,0,3,3,0.231538461538462
1951,zigenarfamiljer,0,3,3,0.231538461538462
1961,zigenarfamiljer,0,3,3,0.231538461538462
1975,zigenarfamiljer,0,3,3,0.231538461538462
1976,zigenarfamiljer,0,3,3,0.231538461538462
1991,zigenarfamiljer,0,3,3,0.231538461538462
1994,zigenarfamiljer,0,3,3,0.231538461538462
1995,zigenarfamiljer,0,3,3,0.231538461538462
1965,zigenarfamiljerna,0,3,3,0.231538461538462
1981,zigenarfamiljerna,0,3,3,0.231538461538462
1954,zigenarflickan,0,3,3,0.231538461538462
1983,zigenarflickan,0,3,3,0.231538461538462
1995,zigenarflickan,0,3,3,0.231538461538462
1987,zigenarfrågan,0,3,3,0.231538461538462
1991,zigenarfrågan,0,3,3,0.231538461538462
1995,zigenarfrågan,0,3,3,0.231538461538462
1998,zigenarfrågan,0,3,3,0.231538461538462
